frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle,,,,7,
157,509.0264956,260.7937526,1089.359184,7.207398312,0.207760805,18.07749867,3980,,157,8,,,,,
157,401.5906213,145.1026964,647.9036288,9.917833595,0.090111371,3.645882084,2718,,157,28,,,,,
157,470.7688121,125.8979453,1116.399477,6.231015527,0.104784482,18.22941042,3933,,157,4,,,,,
157,445.3510126,175.6266085,1357.635341,6.419172357,0.1725314,21.571469,4386,,157,3,,,,,
157,577.2655197,179.4942762,2322.274976,8.986030312,0.354249857,19.5966162,6342,,157,29,,,,,
157,613.1006089,220.8865502,1147.541386,7.632728118,0.295490908,15.34308711,3915,,157,27,,,,,
157,614.5448446,137.0563795,1290.642258,6.607951183,0.049106992,20.96382199,4374,,157,15,,,,,
157,671.1318475,188.6568206,1131.43874,5.866419391,0.138669041,16.55838113,4042,,157,727,,,,,
157,686.1214232,71.99000757,1003.377132,6.731241634,0.217794767,18.98896919,4083,,157,813,,,,,
157,588.1350274,52.42426507,1219.547557,7.573835196,0.219748819,17.3179399,3701,,157,14,,,,,
157,740.9982085,42.00374593,932.7381666,8.041808505,0.106814256,13.36823431,3448,,157,26,,,,,
157,362.6709659,165.4149727,1083.586538,9.652267581,0.289029044,8.355146443,3762,,157,855,,,,,
157,348.8084309,101.7361827,1297.326375,6.798238165,0.14187185,19.14088094,4198,,157,761,,,,,
157,102.4641948,234.6772083,835.8184679,8.422978386,0.111888602,7.747499429,3101,,157,35,,,,,
157,161.6377345,225.6766433,1319.657403,8.371620728,0.172189342,12.60867554,3742,,157,38,,,,,
157,256.5799151,108.3125884,1611.024146,5.65759598,0.114734937,24.91352758,4689,,157,49,,,,,
157,285.8497859,155.8975375,1418.855778,6.879258463,0.112618978,20.20426322,4399,,157,54,,,,,
157,335.5022187,233.4561384,1335.152402,5.583263353,0.10197644,17.62176341,4290,,157,57,,,,,
158,518.106816,63.4054091,1112.145948,7.036560329,0.165868658,13.97588132,3788,,158,9,,,,,
158,741.0368746,41.57147498,935.1687547,7.707419866,0.151567975,13.97588132,3489,,158,26,,,,,
158,508.9287421,260.868728,1080.852126,7.078328947,0.20278495,18.68514568,4000,,158,8,,,,,
158,445.3872691,175.5913643,1365.079017,6.476016807,0.171383952,21.571469,4392,,158,3,,,,,
158,541.4301577,113.851735,1203.900647,7.748662243,0.209590584,14.43161658,3853,,158,11,,,,,
158,470.7452597,126.0921957,1105.613742,5.988940526,0.114487661,18.68514568,4000,,158,4,,,,,
158,588.1362218,52.39755275,1216.661234,7.568911779,0.224537669,17.46985165,3714,,158,14,,,,,
158,613.0216905,220.8998041,1085.561391,7.364666669,0.334918813,15.79882237,3946,,158,27,,,,,
158,614.5095216,137.1235485,1308.264021,6.63499988,0.051609357,21.11573374,4395,,158,15,,,,,
158,670.9061236,188.6104667,1126.273741,5.901996114,0.138215297,16.55838113,4054,,158,727,,,,,
158,686.2227396,71.95599279,1011.428455,6.818264835,0.219281014,18.98896919,4093,,158,813,,,,,
158,577.0436097,180.4178298,2361.772032,9.194856091,0.335550112,19.5966162,6382,,158,29,,,,,
158,362.5672904,165.5700624,1096.043302,9.705082936,0.29080946,8.20323469,3765,,158,855,,,,,
158,256.5854991,108.3274011,1613.302822,5.669349647,0.115460382,24.91352758,4691,,158,49,,,,,
158,348.8006769,101.7060334,1301.731816,6.785796194,0.13678253,19.14088094,4206,,158,761,,,,,
158,102.2422924,234.6184982,803.1574408,8.24428432,0.127080116,7.747499429,3116,,158,35,,,,,
158,161.6263559,225.6857835,1316.467256,8.376159667,0.172999367,12.60867554,3743,,158,38,,,,,
158,285.8648534,156.0050999,1429.793424,6.801477303,0.118825554,20.50808672,4436,,158,54,,,,,
158,335.4483264,233.4581314,1347.912989,5.592394733,0.095432537,17.62176341,4320,,158,57,,,,,
159,577.3755203,179.0091693,2393.895231,8.828143423,0.408192996,19.20661554,6165,,159,29,,,,,
159,538.4437568,112.7558409,933.3259866,6.143130094,0.128319964,12.7081366,3266,,159,11,,,,,
159,517.3446208,63.46944896,1155.718377,6.465423371,0.170607619,17.61809846,3582,,159,9,,,,,
159,507.4119873,260.9438477,1183.011989,7.32585086,0.143105911,18.62897297,3538,,159,8,,,,,
159,587.3536515,53.62780334,1004.520434,7.525641428,0.192776155,15.59634946,3434,,159,14,,,,,
159,605.9539228,223.8072852,927.6939715,6.783982307,0.230260011,13.43018981,3277,,159,27,,,,,
159,738.7571807,40.13926682,764.2211235,7.141190282,0.059575656,11.55285145,3122,,159,26,,,,,
159,669.9971236,189.5985175,1305.327803,6.503116089,0.156109336,16.7516346,3796,,159,727,,,,,
159,684.6573971,71.18563836,1168.426514,7.80446364,0.22006951,14.29665367,3550,,159,813,,,,,
159,612.4252888,136.8603338,1124.95891,6.720564115,0.076779469,14.87429624,3544,,159,15,,,,,
159,445.9126571,175.0059601,1332.621415,6.612362815,0.208213712,21.51718583,4199,,159,3,,,,,
159,470.0680087,125.2395267,1061.707048,6.291013419,0.090889034,15.30752817,3442,,159,4,,,,,
159,98.35011344,233.1792399,1018.383855,8.333016632,0.112435583,9.386691804,2817,,159,35,,,,,
159,161.4729027,225.718746,1137.811457,8.101784592,0.185543958,12.85254724,3524,,159,38,,,,,
159,109.0204946,67.95641481,1056.941497,6.559084361,0.120665594,15.01870689,3329,,159,130,,,,,
159,255.3893174,109.282199,1478.909396,5.788403466,0.094575239,21.37277518,4256,,159,49,,,,,
159,283.2800852,157.5091587,1356.015939,6.573569889,0.018455855,18.05133039,3776,,159,54,,,,,
159,334.4458832,233.0180796,1182.145525,5.683547479,0.085638752,17.18486653,3540,,159,57,,,,,
159,349.1926192,100.5726294,1408.725824,6.864747376,0.118903097,20.21749004,4143,,159,761,,,,,
159,361.9315375,166.4308804,1098.964994,8.870968759,0.225622348,7.509353443,3577,,159,855,,,,,
160,538.1276782,112.4744206,995.7475159,5.758158664,0.099804006,13.49723349,3396,,160,11,,,,,
160,517.2688621,63.3664291,1181.080496,6.544927628,0.188251266,19.30249521,3636,,160,9,,,,,
160,445.2790174,175.603899,1287.897312,6.649241934,0.131997359,21.18920526,4156,,160,3,,,,,
160,577.4529027,178.8356247,2417.45611,8.88895426,0.41434951,19.01223212,6239,,160,29,,,,,
160,507.5175012,260.7608167,1194.142335,7.581464873,0.196373979,19.15736366,3720,,160,8,,,,,
160,587.1147518,54.20356944,1040.883426,7.700354183,0.175355374,17.56091669,3462,,160,14,,,,,
160,609.5914189,135.901278,1112.868671,6.598003207,0.144455561,16.98039052,3533,,160,15,,,,,
160,670.5989817,190.4439326,1197.190097,6.630891605,0.166132214,16.39986435,3905,,160,727,,,,,
160,684.2821073,70.92935178,1195.59365,7.50503594,0.250704764,14.51315429,3643,,160,813,,,,,
160,737.9282563,39.94532899,756.5707332,7.178882325,0.136829884,11.32026035,3207,,160,26,,,,,
160,604.6561765,224.8587098,1111.417356,7.382729913,0.183053948,14.94854892,3524,,160,27,,,,,
160,468.5983392,124.685169,996.1829105,6.424203941,0.059580934,16.39986435,3355,,160,4,,,,,
160,82.91764318,33.79419046,879.3520185,5.98038274,0.096511727,13.49723349,3337,,160,157,,,,,
160,98.12269004,232.7831968,761.7954687,6.963694874,0.11846727,10.01407646,3089,,160,35,,,,,
160,108.6922453,67.9800054,1074.263681,6.134888337,0.136034986,16.39986435,3454,,160,130,,,,,
160,161.6957185,225.7424724,1142.330374,8.051937239,0.16299848,12.77157578,3561,,160,38,,,,,
160,361.9445129,165.5371147,1177.016813,8.951547889,0.159720391,8.127366403,3679,,160,855,,,,,
160,349.220696,100.3900081,1426.352804,6.39507849,0.116122619,21.47946835,4193,,160,761,,,,,
160,333.3599192,232.9963402,1150.022346,5.937829935,0.057867514,17.70604823,3599,,160,57,,,,,
160,281.8785451,158.4584326,1340.725193,6.134127222,0.025311688,18.14144286,3831,,160,54,,,,,
160,255.0198942,110.2837123,1480.922264,5.458442118,0.109124214,21.91486298,4380,,160,49,,,,,
161,537.7639887,112.1694045,1119.914857,6.449545533,0.098995756,14.08517146,3587,,161,11,,,,,
161,517.2714858,63.76595244,1220.810677,6.798107744,0.159370822,20.26539975,3701,,161,9,,,,,
161,467.6160991,124.7853926,1021.318657,6.701981005,0.09260347,17.5346012,3436,,161,4,,,,,
161,445.4129797,175.6014552,1224.691285,6.269979215,0.128561523,21.27148342,4164,,161,3,,,,,
161,507.139019,260.8521075,1166.194706,7.604841938,0.226327014,19.11558983,3877,,161,8,,,,,
161,577.4453961,178.847252,2416.325536,8.870690537,0.419342481,18.97186359,6313,,161,29,,,,,
161,604.7264474,225.5179814,1218.942236,7.611080486,0.158705305,17.10342248,3689,,161,27,,,,,
161,609.0893934,135.8171929,1215.492806,6.765170349,0.108184475,19.11558983,3670,,161,15,,,,,
161,670.00012,190.429754,1197.958205,6.366142823,0.189073964,17.10342248,4023,,161,727,,,,,
161,684.127485,70.89401294,1243.519423,7.978487604,0.274945304,15.66616009,3808,,161,813,,,,,
161,737.7519859,40.14580759,814.2091459,7.241917307,0.12603563,11.92927787,3318,,161,26,,,,,
161,587.1349237,54.37622214,1102.523982,7.990469816,0.179319029,17.96577992,3531,,161,14,,,,,
161,82.58634538,34.10611677,930.4836735,5.805372327,0.123399129,14.51635017,3533,,161,157,,,,,
161,98.06310269,232.6530198,849.5658008,6.515289203,0.146825069,10.63574171,3256,,161,35,,,,,
161,108.3691367,67.95047405,1152.109535,6.101110792,0.137758137,17.10342248,3611,,161,130,,,,,
161,161.8087065,225.8534826,1155.558964,8.130588396,0.168479238,12.7916353,3599,,161,38,,,,,
161,349.8944374,100.2471304,1465.001558,6.352438735,0.120175956,21.99011462,4303,,161,761,,,,,
161,332.7075995,233.0687575,1191.490524,6.312623537,0.065820258,17.67832744,3662,,161,57,,,,,
161,361.7730842,165.3644693,1207.875315,9.05449155,0.127197636,8.336121882,3716,,161,855,,,,,
161,254.5631223,110.5810633,1530.109544,5.5755279,0.082796906,22.42129334,4553,,161,49,,,,,
161,281.7652006,159.4502784,1264.64718,6.456794256,0.034399854,17.67832744,4080,,161,54,,,,,
162,587.0383903,54.37378101,1125.825966,8.160930708,0.197097887,18.20555505,3579,,162,14,,,,,
162,577.4223078,178.866682,2418.420374,8.838476369,0.422153788,19.03939727,6352,,162,29,,,,,
162,537.845427,112.1609893,1191.282579,6.703237112,0.117911441,14.73121249,3700,,162,11,,,,,
162,517.4764897,63.8600606,1238.394665,6.923982448,0.144760692,20.7070817,3744,,162,9,,,,,
162,467.5364514,124.6495578,1037.021769,6.784483377,0.099477,17.64966024,3470,,162,4,,,,,
162,445.4117647,175.6038162,1230.890085,6.252144264,0.125973403,21.12400281,4198,,162,3,,,,,
162,506.2995881,260.8906504,1113.318332,6.997601101,0.171511788,19.59529208,3886,,162,8,,,,,
162,737.0219762,40.23496365,841.0688487,7.529749326,0.154339111,12.64660695,3363,,162,26,,,,,
162,608.8860676,135.5320159,1258.823799,6.714594591,0.107420143,20.01221319,3739,,162,15,,,,,
162,670.2581332,190.6066485,1174.744709,6.136128762,0.183212292,17.64966024,4093,,162,727,,,,,
162,684.3238251,71.08582558,1105.952726,7.647715979,0.259525979,15.14813359,3876,,162,813,,,,,
162,605.0449247,225.5209913,1228.110611,7.69773844,0.13983709,17.64966024,3815,,162,27,,,,,
162,82.34148551,34.27038043,920.5618066,5.485694505,0.105920897,15.00915989,3584,,162,157,,,,,
162,98.22028076,232.5019415,930.5679132,6.896530044,0.164664663,11.25686992,3342,,162,35,,,,,
162,108.3571429,68.0255102,1198.509212,6.223217197,0.148600021,17.37171284,3677,,162,130,,,,,
162,161.8895133,225.8969269,1162.237076,8.170372833,0.168039768,12.92455435,3610,,162,38,,,,,
162,361.9045288,165.257483,1248.956666,9.085501897,0.112138831,8.338422162,3754,,162,855,,,,,
162,349.9125047,100.1713293,1480.347881,6.258880285,0.110141244,22.51373984,4347,,162,761,,,,,
162,332.5179897,233.0250731,1236.032112,6.665090512,0.089390423,17.92760765,3738,,162,57,,,,,
162,281.2822134,159.3688312,1230.612137,5.961906175,0.046422327,18.20555505,4149,,162,54,,,,,
162,254.5778953,110.828702,1550.390627,5.540877786,0.08235347,22.65271354,4616,,162,49,,,,,
163,537.6070849,109.4827242,1122.288161,5.961803076,0.093987535,14.83878572,3483,,163,11,,,,,
163,444.86113,175.7832345,1439.502203,6.876178035,0.118064861,20.4383275,3856,,163,3,,,,,
163,505.1297675,261.8995712,1240.578481,7.058753335,0.20383489,18.89845351,3587,,163,8,,,,,
163,467.8352035,123.5833768,1072.872205,6.149918953,0.072983379,18.61847642,3454,,163,4,,,,,
163,577.2274419,179.082907,2407.802965,9.010755847,0.407079867,19.03844205,6033,,163,29,,,,,
163,517.5161208,62.14559877,1094.150464,6.610353685,0.155734897,15.95869407,3487,,163,9,,,,,
163,585.7531501,54.55741695,977.6799947,8.320875568,0.258881007,12.87894609,3188,,163,14,,,,,
163,669.4712584,191.1137235,1351.589397,6.158858503,0.166481186,18.05852224,3810,,163,727,,,,,
163,606.5181753,134.565752,785.6157117,7.566891062,0.0844563,10.91910647,3074,,163,15,,,,,
163,682.4309425,70.41671606,1180.803373,6.503102173,0.175435216,18.75846496,3614,,163,813,,,,,
163,737.7018613,38.91742809,827.3322979,7.008575844,0.13116009,13.99885445,3008,,163,26,,,,,
163,747.205254,259.9477483,969.8406362,6.600659565,0.02898879,13.29891173,3432,,163,893,,,,,
163,598.4586228,224.4605859,927.0041416,9.35619351,0.342840413,8.539301214,2718,,163,27,,,,,
163,79.15135929,34.93258633,762.0976362,6.722441498,0.209999248,11.75903774,3074,,163,157,,,,,
163,93.54884216,231.7927868,1051.873923,7.21194223,0.023227752,11.19908356,2869,,163,35,,,,,
163,161.5667132,225.5478847,1204.461437,8.703467624,0.208526056,12.87894609,3485,,163,38,,,,,
163,105.5475401,68.23949696,1012.957108,5.636847207,0.137389724,14.97877426,3268,,163,130,,,,,
163,362.0093344,165.5250271,1034.795321,8.585182418,0.210392403,7.979347036,3443,,163,855,,,,,
163,349.5178489,99.94741672,1525.455169,6.497442336,0.144976619,23.79805256,3920,,163,761,,,,,
163,331.8702801,232.6755868,1234.558974,5.538175811,0.067746619,17.77854515,3588,,163,57,,,,,
163,279.1969085,158.7822125,1213.560692,5.243730773,0.022155096,17.77854515,3649,,163,54,,,,,
163,254.5739864,111.4567071,1477.719076,5.844258882,0.08566738,20.57831604,4183,,163,49,,,,,
164,576.9930572,179.7585728,2326.373636,8.842971251,0.339659912,19.10087023,5918,,164,29,,,,,
164,538.0772409,108.5445885,1223.719723,5.909208247,0.106388476,17.41549933,3628,,164,11,,,,,
164,517.4701007,61.45079929,1186.079773,6.776627195,0.162298583,16.85370903,3600,,164,9,,,,,
164,444.8696786,176.1268781,1346.049561,6.608910045,0.122274312,20.36489841,3739,,164,3,,,,,
164,468.4686001,123.4021466,1230.039864,6.839162913,0.127971163,19.66266053,3572,,164,4,,,,,
164,746.7281953,259.3798683,1024.143718,6.485267493,0.032848614,15.3087857,3640,,164,893,,,,,
164,503.7697842,262.2038738,1268.943842,7.232528133,0.172745158,17.5559469,3783,,164,8,,,,,
164,603.951304,134.2872515,770.0740549,7.304732026,0.046741735,10.67401572,3223,,164,15,,,,,
164,668.9993572,191.6449539,1310.937667,6.465298578,0.126044359,17.27505175,3933,,164,727,,,,,
164,682.2761618,70.1602735,1211.922126,6.269898212,0.177744232,20.36489841,3600,,164,813,,,,,
164,737.9651935,38.6606767,867.5446721,6.8298192,0.16069264,14.88744297,3118,,164,26,,,,,
164,586.5588735,55.11279366,992.4025664,7.829035784,0.297170475,12.92117692,3333,,164,14,,,,,
164,77.10019611,35.20270993,787.7704493,6.34328757,0.13621854,13.06162449,3140,,164,157,,,,,
164,92.51712521,231.4901741,1000.548526,6.979737257,0.070364754,12.21893904,3232,,164,35,,,,,
164,104.0779661,67.99543677,1077.232902,5.129038937,0.105555982,16.9941566,3391,,164,130,,,,,
164,161.267769,225.9977035,1223.157932,8.846543893,0.210450772,13.06162449,3516,,164,38,,,,,
164,361.7482217,164.0390552,1046.474883,8.430910845,0.205061207,8.988644813,3439,,164,855,,,,,
164,349.59475,99.84671393,1465.99179,6.466992852,0.165410145,23.03340233,3889,,164,761,,,,,
164,331.5389735,232.2083291,1392.818603,5.706035257,0.064442618,18.53907993,3773,,164,57,,,,,
164,255.1456123,112.1632594,1456.441355,5.517631946,0.067270809,21.06713628,4224,,164,49,,,,,
164,278.287727,159.0792515,1275.966221,5.350026618,0.042869879,18.39863235,3818,,164,54,,,,,
165,517.3385678,61.51063593,1274.198451,7.24854291,0.163031047,17.17095585,3731,,165,9,,,,,
165,537.919282,108.6411252,1351.964433,6.399607026,0.10235452,18.73195184,3786,,165,11,,,,,
165,502.9426036,261.9435022,1263.413388,7.172353852,0.174119481,18.02240821,3994,,165,8,,,,,
165,468.4568435,123.4732635,1313.649077,6.998634105,0.120999797,20.43485655,3688,,165,4,,,,,
165,444.8821134,176.0675169,1324.150323,6.345954555,0.113329075,19.86722165,3741,,165,3,,,,,
165,576.6721248,180.8519818,2183.975294,8.622868789,0.278585465,19.01576929,5835,,165,29,,,,,
165,585.4046034,55.80379922,1023.445732,7.367379873,0.207298313,14.04896388,3416,,165,14,,,,,
165,604.4563922,133.4901482,929.0764296,7.58706906,0.074880207,12.20415044,3404,,165,15,,,,,
165,669.0793312,192.6435144,1264.690567,6.61916048,0.09468208,17.73859076,4106,,165,727,,,,,
165,682.0599607,70.11238532,1299.316296,6.733798089,0.191044146,20.71867401,3718,,165,813,,,,,
165,737.4935707,39.06643587,860.8183323,6.62398553,0.162641945,15.46805114,3207,,165,26,,,,,
165,746.4625704,259.2806547,1057.787644,6.690621928,0.011768149,16.46141222,3821,,165,893,,,,,
165,76.66865672,35.17943615,855.7096182,5.687407171,0.120761202,14.47469006,3265,,165,157,,,,,
165,91.58336537,231.0531847,1107.31379,5.946749904,0.083758824,14.19087261,3523,,165,35,,,,,
165,103.8366727,68.24699454,1168.618359,5.29406078,0.098366127,18.02240821,3595,,165,130,,,,,
165,161.3419001,226.1038977,1165.070641,8.713213956,0.226955254,12.91369407,3485,,165,38,,,,,
165,361.5732851,163.3819668,1059.206731,8.507420631,0.161094997,9.224067194,3465,,165,855,,,,,
165,349.3857858,99.85988059,1473.580211,6.497028775,0.17788737,23.55684853,3934,,165,761,,,,,
165,331.261394,232.3321799,1435.406764,5.694912786,0.015472876,19.15767802,3896,,165,57,,,,,
165,255.3697285,112.2833622,1473.864029,5.334262989,0.07081924,21.57012636,4235,,165,49,,,,,
166,538.2069519,108.5149707,1242.019854,6.469455062,0.115022699,18.23775856,3878,,166,11,,,,,
166,517.3620979,61.32096828,1271.371247,7.444900144,0.178436426,17.38286363,3792,,166,9,,,,,
166,502.6106544,262.1501295,1265.102017,6.920753949,0.163808634,18.23775856,4072,,166,8,,,,,
166,468.4989422,123.4934419,1347.029449,7.143664616,0.130576174,20.37499589,3738,,166,4,,,,,
166,444.7892289,176.0614253,1317.535573,6.351709986,0.115450411,20.2325134,3773,,166,3,,,,,
166,585.1590665,55.86319742,1062.349436,7.541142518,0.203951477,14.67569634,3476,,166,14,,,,,
166,605.1990208,133.3141458,1076.740167,7.873419655,0.153072602,12.96590647,3569,,166,15,,,,,
166,669.007688,192.7513092,1278.780336,6.516599759,0.086115659,18.09527607,4168,,166,727,,,,,
166,681.9638172,69.93342807,1303.429807,6.839882784,0.203217434,21.08740833,3795,,166,813,,,,,
166,737.0657194,39.25448087,882.3940527,6.590573052,0.134326862,15.81555625,3300,,166,26,,,,,
166,746.9878147,259.3375736,1064.059226,6.875003043,0.079890647,15.95803874,3955,,166,893,,,,,
166,576.6786737,180.9770291,2139.944498,8.609903297,0.277571492,18.950171,5826,,166,29,,,,,
166,76.16770288,35.14986911,870.8529712,5.438269113,0.096220246,14.67569634,3294,,166,157,,,,,
166,91.75095697,230.998724,1228.341535,6.188827768,0.089137051,14.96066132,3700,,166,35,,,,,
166,103.7531381,68.34716079,1191.866018,5.411804414,0.087640297,18.38024105,3713,,166,130,,,,,
166,161.3361983,226.2240907,1143.84942,8.669540745,0.22486668,12.82342399,3471,,166,38,,,,,
166,361.8476552,163.3693413,1051.235802,8.373603791,0.185461557,9.403844257,3487,,166,855,,,,,
166,349.1472294,99.80146029,1424.539922,6.521733405,0.180826943,22.65471571,4005,,166,761,,,,,
166,331.0449061,232.3095163,1358.0006,5.865058297,0.038112988,18.52272354,3964,,166,57,,,,,
166,277.4236413,159.0609226,1213.808322,5.427093107,0.042721043,18.52272354,4066,,166,54,,,,,
166,255.4177299,112.4565731,1507.607213,5.366415214,0.05241959,22.22726824,4289,,166,49,,,,,
167,576.6798854,181.0025993,2136.537569,8.60317748,0.279517969,18.93891606,5837,,167,29,,,,,
167,538.412618,107.9640801,1236.867857,6.419518934,0.113995776,18.65412033,3912,,167,11,,,,,
167,444.5869822,176.1530931,1323.588156,6.631408468,0.099827868,20.22049685,3800,,167,3,,,,,
167,502.6699272,262.4338035,1251.96203,6.861641211,0.143528565,18.3693246,4131,,167,8,,,,,
167,468.5189144,123.4925076,1358.902827,7.143313708,0.132685648,20.36289472,3755,,167,4,,,,,
167,585.0573922,55.8778101,1076.812656,7.565022729,0.203917178,14.95177584,3497,,167,14,,,,,
167,517.4055593,61.25965617,1275.600076,7.416431797,0.173775839,17.94213101,3807,,167,9,,,,,
167,605.3925636,133.3142785,1125.93992,7.934162184,0.160655066,13.52779719,3618,,167,15,,,,,
167,669.0178909,192.6918547,1281.438388,6.503813408,0.088566142,18.08452887,4173,,167,727,,,,,
167,682.0353972,69.81953028,1267.198602,6.849029368,0.237477331,20.22049685,3816,,167,813,,,,,
167,737.073155,39.25136964,883.7211511,6.609181204,0.133812357,15.80616303,3305,,167,26,,,,,
167,746.9418187,259.3110105,1069.550365,6.971335647,0.08560173,15.9485609,3968,,167,893,,,,,
167,76.17747661,35.10616328,882.5819681,5.378269472,0.094661521,15.0941737,3307,,167,157,,,,,
167,91.89433162,231.0495425,1276.169667,6.261690695,0.069800172,15.5213673,3755,,167,35,,,,,
167,103.7663696,68.41639929,1198.278035,5.473666229,0.083728674,18.51172247,3742,,167,130,,,,,
167,161.3399278,226.2238397,1144.451642,8.674896314,0.225227161,12.81580786,3472,,167,38,,,,,
167,255.4140038,112.4731203,1515.113285,5.376492624,0.050579947,22.21406696,4304,,167,49,,,,,
167,361.8423259,163.3559162,1053.032213,8.375388136,0.185561047,9.398259099,3490,,167,855,,,,,
167,349.0575186,99.72625979,1418.567533,6.553227465,0.182742829,22.64126056,4020,,167,761,,,,,
167,331.0316354,232.240429,1327.860092,5.90938727,0.02918514,18.7965182,3984,,167,57,,,,,
167,277.2978078,159.1395756,1221.204091,5.381385048,0.063663279,18.65412033,4090,,167,54,,,,,
168,576.239022,183.3890255,1987.126098,7.630699164,0.244398168,19.96480236,5152,,168,29,,,,,
168,536.132764,108.3128882,899.1141764,6.387730864,0.08966161,14.38024226,3278,,168,11,,,,,
168,518.1302932,59.99158523,1028.675971,7.309227729,0.204024234,15.49715428,3491,,168,9,,,,,
168,502.2106247,261.8595469,1269.370511,7.777594813,0.137448158,15.49715428,3708,,168,8,,,,,
168,467.7499715,121.9473504,1225.112872,6.67758081,0.084187529,18.56866234,3633,,168,4,,,,,
168,444.8578777,176.9623764,1384.133221,7.174642096,0.165353182,20.10441637,3881,,168,3,,,,,
168,584.280113,55.75926234,840.3366813,7.669218546,0.292975372,14.24062826,3127,,168,14,,,,,
168,667.8233551,191.7516347,1366.541857,6.788999853,0.103094636,17.45175032,3910,,168,727,,,,,
168,682.6561507,69.84033137,1230.27859,6.627969662,0.156643261,21.08171438,3627,,168,813,,,,,
168,738.8221162,38.34145137,848.4342935,7.299579246,0.229086973,14.10101426,3171,,168,26,,,,,
168,743.0569138,258.034306,1062.183331,6.98181881,0.156573694,13.82178625,3551,,168,893,,,,,
168,603.2832449,135.7831593,815.7646169,7.358756155,0.161703327,12.14641822,3241,,168,15,,,,,
168,91.15455035,230.4785945,1037.052811,6.46588121,0.082427851,12.56526023,3326,,168,35,,,,,
168,161.2393697,226.5105053,1116.353564,9.265887887,0.299082283,11.86719022,3317,,168,38,,,,,
168,362.113508,166.335312,964.3139156,9.237970002,0.311041186,8.23722615,3314,,168,855,,,,,
168,346.2666667,97.82153449,1082.70659,5.719197484,0.126291074,18.42904834,3407,,168,761,,,,,
168,330.8533377,232.1479776,1273.698545,6.2229575,0.103292233,16.75368031,3620,,168,57,,,,,
168,254.9722197,112.1703615,1517.743822,5.752459649,0.094358688,22.75708241,4291,,168,49,,,,,
168,275.7374348,157.9565172,1338.898284,6.363518613,0.032439467,17.03290831,3797,,168,54,,,,,
169,580.4703361,57.16289438,803.0276524,6.243858437,0.137351882,15.14626916,3225,,169,14,,,,,
169,575.8005358,182.5559946,2055.761806,8.030964022,0.215531871,19.96553663,5392,,169,29,,,,,
169,533.8550629,108.3477167,1040.273305,7.668961569,0.169325249,15.14626916,3538,,169,11,,,,,
169,519.140625,59.23027664,1075.109724,7.89724934,0.180953753,15.55934923,3564,,169,9,,,,,
169,501.5226537,260.391239,1191.322916,7.753192712,0.16939598,15.14626916,3730,,169,8,,,,,
169,467.4612798,121.0579784,1351.322596,6.891336862,0.13229624,20.65400341,3774,,169,4,,,,,
169,445.1885546,177.7027851,1354.627237,7.507013729,0.239671149,19.4147632,3982,,169,3,,,,,
169,668.0042776,191.174206,1287.570572,6.782542841,0.111366055,17.76244293,4007,,169,727,,,,,
169,683.1926234,69.29399851,1291.701373,7.030208774,0.173439935,21.34247019,3766,,169,813,,,,,
169,739.5249272,38.32211072,850.6695536,7.71097984,0.263079816,14.32010903,3331,,169,26,,,,,
169,602.2632931,137.4385196,911.530017,7.472507516,0.191869452,15.69704259,3400,,169,15,,,,,
169,742.6520165,257.2730093,1065.195802,6.90218256,0.166440188,14.45780238,3719,,169,893,,,,,
169,90.86228374,230.0574394,994.8344974,6.661525122,0.062104313,11.97932198,3371,,169,35,,,,,
169,161.3848757,226.3833138,1057.898054,9.175597628,0.311750577,11.97932198,3333,,169,38,,,,,
169,361.336179,167.1493965,935.4886609,9.40653635,0.345392606,7.98621465,3350,,169,855,,,,,
169,345.6575424,97.02306957,1151.942617,6.415880221,0.169721423,18.03782964,3519,,169,761,,,,,
169,329.799464,231.8657883,1233.181697,6.488540763,0.065903876,15.69704259,3594,,169,57,,,,,
169,274.1355366,158.3532934,1195.729104,5.721151572,0.020134881,18.03782964,3952,,169,54,,,,,
169,255.3262469,111.9787408,1515.59077,5.961148859,0.115104104,23.27017717,4388,,169,49,,,,,
170,533.5782001,108.2303641,1202.620838,8.11422349,0.143468019,17.07407648,3728,,170,11,,,,,
170,575.50714,182.5505044,2102.039125,8.164687684,0.200332881,19.96565395,5578,,170,29,,,,,
170,519.4813614,59.43088678,1189.402199,8.326265429,0.140434649,15.97252316,3693,,170,9,,,,,
170,468.1425649,120.284053,1278.765712,6.815051211,0.15234307,20.65412477,3898,,170,4,,,,,
170,580.1910262,57.49192951,929.8486972,6.865853028,0.079327184,15.83482899,3387,,170,14,,,,,
170,501.4218151,260.0639368,1150.021667,7.973112443,0.181670987,15.14635817,3848,,170,8,,,,,
170,445.5865831,177.6011667,1274.634887,7.112637195,0.281295915,19.41487729,4068,,170,3,,,,,
170,667.904345,191.1461092,1258.111587,7.146438071,0.096043904,17.7625473,4065,,170,727,,,,,
170,682.8642783,69.29142267,1199.178484,7.196310661,0.179735052,20.51643061,3864,,170,813,,,,,
170,740.2929547,38.35352267,877.5249145,7.643085646,0.198986648,14.32019318,3414,,170,26,,,,,
170,741.5811483,256.793734,1024.031506,6.895959378,0.1786646,14.73327567,3814,,170,893,,,,,
